item_id,persona_id,question_type,gold_key,llama_t0_pred,qwen_t0_pred,llama_t0_bucket,qwen_t0_bucket,item_default_bucket,unstable_any,parse_status
59eec48a-de28-4440-8c16-b6f5f16e2a8d,10,preference_update_reason_recall,b,a,b,error,solved,loose_default_error,False,valid
174f7ff6-7d8b-422a-9d9c-58ce375ae7a7,10,preference_update_reason_recall,d,b,d,error,solved,loose_default_error,False,valid
46e45248-78b8-4d63-b37b-85fea6f18226,10,preference_update_reason_recall,c,c,c,solved,solved,default_solved,True,valid
967fb769-c702-4170-8e88-e56d0e06739f,10,preference_update_reason_recall,c,c,c,solved,solved,default_solved,False,valid
abc977e6-cdfc-4515-a3ee-791d0a7aa6c1,10,preference_evolution_tracking,d,a,a,error,error,strict_default_error,,valid
c2c223e2-36e7-4af5-89b5-6caf6fa0c877,10,preference_evolution_tracking,b,a,b,error,solved,loose_default_error,True,valid
8d9b6647-62f0-4830-9f4a-babf48e22e71,10,preference_evolution_tracking,d,a,d,error,solved,loose_default_error,False,valid
f10a577a-5389-4953-a3c3-2e486d21adba,10,preference_evolution_tracking,a,a,a,solved,solved,default_solved,True,valid
273ed74c-6547-40f1-9e82-459826e00b6b,10,preference_evolution_tracking,c,a,c,error,solved,loose_default_error,False,valid
a09f9d41-c40f-4b86-b94e-03691a4bd945,10,preference_aligned_recommendation,c,a,a,error,error,strict_default_error,,valid
9725f89b-da19-4ab0-8aba-f7be3d579bac,10,idea_suggestion,b,d,d,error,error,strict_default_error,,valid
da695006-b689-41c5-8669-709280b2b57a,10,user_shared_fact_recall,b,a,a,error,error,strict_default_error,,valid
863adfaa-d193-4f89-9925-f07f41333d32,10,latest_preference_acknowledgement,a,d,a,error,solved,loose_default_error,False,valid
ad0031a6-d841-441b-9e91-e7657ec586be,10,idea_suggestion,a,c,b,error,error,strict_default_error,,valid
69a9cb00-d44e-43c1-b93d-2d6a9e0614c0,10,user_shared_fact_recall,a,a,a,solved,solved,default_solved,True,valid
6d791bd6-7afd-4b9e-ad78-a5fcec662330,10,idea_suggestion,d,c,c,error,error,strict_default_error,,valid
c7634ed9-4ad0-4a3f-aafa-ece3cf612b7d,10,user_shared_fact_recall,a,a,a,solved,solved,default_solved,True,valid
026b9168-9749-4ed5-bffc-cc972079a0d9,10,idea_suggestion,d,c,a,error,error,strict_default_error,,valid
38eb7c8c-7d0b-42bf-9a12-bba4d5469129,10,scenario_generalization,c,a,a,error,error,strict_default_error,,valid
ea3a9074-b57e-415c-8626-c17acd6bf6cf,10,preference_aligned_recommendation,d,a,d,error,solved,loose_default_error,False,valid
c0c4fb2f-d06d-44f1-8d68-66153f057509,10,idea_suggestion,c,b,a,error,error,strict_default_error,,valid
4534d8e3-44fc-4f72-9316-59a88ebd9e42,13,user_shared_fact_recall,b,b,c,solved,error,loose_default_error,False,valid
43653af1-207b-4de7-b29c-df5c9e29ead8,13,idea_suggestion,c,d,a,error,error,strict_default_error,,valid
bd19b555-7c4a-401e-8033-36658ee6650a,13,user_shared_fact_recall,a,d,d,error,error,strict_default_error,,valid
112eeb1b-84d0-47b2-a983-4cb3a0b8287f,13,idea_suggestion,b,a,d,error,error,strict_default_error,,valid
f7083e6c-28fe-4c88-83c8-3f9d07bd7ff2,13,user_shared_fact_recall,b,a,a,error,error,strict_default_error,,valid
52ec42c1-8bcf-4759-ac61-df05238ddc3f,13,scenario_generalization,c,c,b,solved,error,loose_default_error,False,valid
43436dbb-4b3e-4f1d-a2eb-fa61b16935f8,13,preference_update_reason_recall,b,a,b,error,solved,loose_default_error,False,valid
f39c5ab8-1ac1-4212-b505-5aed88cbb5dc,13,latest_preference_acknowledgement,a,a,a,solved,solved,default_solved,True,valid
80953f1f-405b-4cd6-8919-06744756773d,13,user_shared_fact_recall,c,b,c,error,solved,loose_default_error,True,valid
f7b31f4b-e088-4a2e-a505-1e3cd7426e9e,13,idea_suggestion,d,a,a,error,error,strict_default_error,,valid
d7b6a963-7e3c-4f57-8d95-6a11200e3006,13,scenario_generalization,c,a,a,error,error,strict_default_error,,valid
16f4886c-e2e0-4777-affd-c13f4245b6e2,13,preference_update_reason_recall,b,b,b,solved,solved,default_solved,False,valid
0a1ab1fe-7bb5-41bb-913e-fb3554a9c08a,13,preference_update_reason_recall,d,d,d,solved,solved,default_solved,False,valid
5192a102-a3fd-4134-9cdb-eb3fd3c2ad89,13,preference_evolution_tracking,c,a,c,error,solved,loose_default_error,False,valid
42b82377-83d3-4ac2-909f-dd8996b08c1d,13,preference_evolution_tracking,c,c,c,solved,solved,default_solved,False,valid
7d41fe64-def7-42a3-997f-5e296a22484a,13,preference_evolution_tracking,d,a,d,error,solved,loose_default_error,False,valid
6dbbb830-c7ef-4e78-b7ce-fe7fe6406c64,13,preference_evolution_tracking,b,a,a,error,error,strict_default_error,,valid
b3e1f0b5-3268-48c0-8d4d-b2d65e3aa27f,13,preference_evolution_tracking,d,a,a,error,error,strict_default_error,,valid
107f0225-7615-40f2-8372-b4a68b26dbc2,13,preference_evolution_tracking,a,a,a,solved,solved,default_solved,False,valid
34c6988d-ac16-4fff-8736-2e65de785b39,13,user_shared_fact_recall,a,a,a,solved,solved,default_solved,True,valid
783c8c96-60be-42d5-8d35-925860ab8101,13,idea_suggestion,d,a,a,error,error,strict_default_error,,valid
3c476cc8-eec7-4c50-8b5d-02624ce375fd,13,user_shared_fact_recall,a,d,d,error,error,strict_default_error,,valid
57154824-9041-47ce-ae17-27b93e7cd1ce,13,idea_suggestion,d,a,c,error,error,strict_default_error,,valid
44c04db4-7f3c-4af9-b1a2-7aebfe0b27c8,13,user_shared_fact_recall,c,d,a,error,error,strict_default_error,,valid
26c8dc2f-4853-4b2c-a364-2ce50899a592,13,scenario_generalization,d,d,c,solved,error,loose_default_error,False,valid
0a5a3e25-94fd-4b9b-b952-407387cb9b8a,13,preference_update_reason_recall,c,,c,parse_invalid,solved,t0_parse_invalid,False,invalid
6070c2c8-123e-466a-8531-e0c353e46872,13,user_shared_fact_recall,b,b,c,solved,error,loose_default_error,True,valid
6defbf8e-0c2e-42f6-99e0-809ec183852e,13,preference_aligned_recommendation,b,a,c,error,error,strict_default_error,,valid
3f9ab18a-b296-4626-8ebc-906e1e233112,13,latest_preference_acknowledgement,a,a,a,solved,solved,default_solved,False,valid
df0fb7c3-10f0-47ee-940c-72c57be7bfa5,13,user_shared_fact_recall,b,a,b,error,solved,loose_default_error,False,valid
63f0c40f-a1c8-4e5d-af0a-37bc2b317185,13,idea_suggestion,c,a,a,error,error,strict_default_error,,valid
ae82f82f-f6cb-4467-a7bc-55bcefb640ec,13,scenario_generalization,b,a,b,error,solved,loose_default_error,False,valid
d72d5e18-1633-48a6-8d01-824992353c91,13,idea_suggestion,c,a,a,error,error,strict_default_error,,valid
4c2d81ce-4d7c-4749-b279-015e54d06032,13,user_shared_fact_recall,b,,c,parse_invalid,error,t0_parse_invalid,,invalid
204043d9-1e4a-4687-838e-9d6a50103321,13,scenario_generalization,d,c,c,error,error,strict_default_error,,valid
6664ebb1-75e6-4e1a-9752-1fad2516c5c7,13,preference_update_reason_recall,d,d,a,solved,error,loose_default_error,False,valid
29c557de-15e3-43c5-b416-de5d4f1845e5,15,user_shared_fact_recall,d,d,d,solved,solved,default_solved,False,valid
0034a537-925f-448b-b275-eae07f3d9ae5,15,user_shared_fact_recall,d,c,c,error,error,strict_default_error,,valid
4b803069-7679-411e-8310-d885e6ed1e7d,15,user_shared_fact_recall,c,a,c,error,solved,loose_default_error,False,valid
d0b826d3-9805-416c-a8a8-343ffe1c9098,15,user_shared_fact_recall,a,a,c,solved,error,loose_default_error,False,valid
f5fbee78-8b66-4ed1-939e-2a53c04f644e,15,scenario_generalization,d,a,a,error,error,strict_default_error,,valid
e15e965d-96ff-4780-8cb9-f3b1945cd50e,15,preference_update_reason_recall,c,d,d,error,error,strict_default_error,,valid
3315a6fd-fcc2-4101-8766-f6b01d457713,15,preference_update_reason_recall,d,d,d,solved,solved,default_solved,False,valid
1dc1cb2f-1daf-4780-bb1d-2484f10387b5,15,preference_update_reason_recall,a,a,a,solved,solved,default_solved,False,valid
39e2f857-38f2-47c5-88c2-ee641e8b9615,15,preference_update_reason_recall,b,b,b,solved,solved,default_solved,False,valid
5b89afd0-0a1f-471b-a848-93519f8eb376,15,preference_evolution_tracking,d,a,a,error,error,strict_default_error,,valid
4a06a8de-6b6e-47f7-b180-56b456cba67c,15,preference_evolution_tracking,c,a,c,error,solved,loose_default_error,False,valid
8cae7439-ffad-44ab-b635-e20d2270933c,15,preference_evolution_tracking,a,a,a,solved,solved,default_solved,False,valid
a7047cab-ee44-409d-917e-1dddcbed8af7,15,preference_evolution_tracking,a,a,a,solved,solved,default_solved,False,valid
6d9d885e-b8fd-47c7-9be8-8b3b35561b05,15,preference_evolution_tracking,b,a,a,error,error,strict_default_error,,valid
8a619ddd-0b6d-494b-84ca-e1ba71c43631,15,user_shared_fact_recall,d,a,a,error,error,strict_default_error,,valid
029517db-031b-4039-9c93-86eaefd8bd82,15,user_shared_fact_recall,a,b,a,error,solved,loose_default_error,False,valid
f6dbd51f-a87f-4445-b8b3-0d582c1787d2,15,preference_aligned_recommendation,b,b,b,solved,solved,default_solved,False,valid
bf1209ec-2d77-4385-be78-04abfba82f31,15,user_shared_fact_recall,a,a,a,solved,solved,default_solved,True,valid
f7bf0074-42ae-4527-9355-b5c380906767,15,user_shared_fact_recall,a,a,d,solved,error,loose_default_error,False,valid
91f0ec98-5f4e-408b-92cd-83a6dc2b1334,15,preference_aligned_recommendation,d,a,a,error,error,strict_default_error,,valid
ab2ae798-4c7a-45a1-83f7-316ee17efdaf,15,scenario_generalization,d,c,c,error,error,strict_default_error,,valid
a7a72514-257f-427a-90d1-4187b7d883e0,15,user_shared_fact_recall,a,a,d,solved,error,loose_default_error,False,valid
2435e723-0b26-487b-927c-9fabc070b2b0,15,idea_suggestion,d,a,a,error,error,strict_default_error,,valid
c184227e-848c-4bb4-b6e0-04be947a6b5f,17,user_shared_fact_recall,d,a,a,error,error,strict_default_error,,valid
4a1d9313-7e19-446d-b3fa-47f7e7b06b90,17,idea_suggestion,c,a,b,error,error,strict_default_error,,valid
4ac71884-e83c-45b7-9d8b-bd174a42d0cb,17,user_shared_fact_recall,a,a,b,solved,error,loose_default_error,False,valid
205350bb-ab40-4f9a-bcb4-a25cdd61c214,17,preference_aligned_recommendation,d,b,d,error,solved,loose_default_error,True,valid
2ad26a7d-6a5a-499a-8ad2-0f10b7e47b22,17,scenario_generalization,c,a,a,error,error,strict_default_error,,valid
bb7cf8c9-546c-4876-92de-7cddedadc66c,17,preference_update_reason_recall,d,,a,parse_invalid,error,t0_parse_invalid,,invalid
1d914339-dec5-4e6d-90e2-881c5ca505fc,17,idea_suggestion,a,b,b,error,error,strict_default_error,,valid
3d55e422-b2c5-45e2-be17-2d0acb6a11bf,17,preference_update_reason_recall,b,a,a,error,error,strict_default_error,,valid
601809ba-7dd2-4f5f-b888-4a5dd9d55ae0,17,preference_update_reason_recall,d,d,d,solved,solved,default_solved,False,valid
87f464be-7b62-4a6b-abf2-bb6336e76136,17,preference_evolution_tracking,c,a,c,error,solved,loose_default_error,False,valid
526a7682-8adb-462d-bef8-27fb3b833899,17,preference_evolution_tracking,a,a,c,solved,error,loose_default_error,False,valid
af5dd02f-3fa3-4d31-9717-b36e2b5b2862,17,preference_evolution_tracking,a,a,c,solved,error,loose_default_error,False,valid
aa303aec-d355-4dc2-bae6-116e76aa0863,17,preference_evolution_tracking,b,a,a,error,error,strict_default_error,,valid
e0961881-e2b5-4e54-b370-aa6b4d533df9,17,preference_evolution_tracking,c,a,c,error,solved,loose_default_error,False,valid
b845a96d-2a02-4307-94ad-9715c393e863,17,preference_evolution_tracking,a,a,c,solved,error,loose_default_error,False,valid
a407573b-f11e-4ae9-afd8-4fdee2b732ef,17,preference_evolution_tracking,b,a,b,error,solved,loose_default_error,False,valid
bda093fe-9d4b-45a3-81e9-8ebc7bd03336,17,preference_evolution_tracking,b,b,b,solved,solved,default_solved,False,valid
c35b2768-b368-46d8-98d8-e1b3425918ba,17,preference_evolution_tracking,c,a,c,error,solved,loose_default_error,False,valid
c2bcd7cb-2a3c-4318-bb92-7fc102da9b69,17,preference_evolution_tracking,b,b,b,solved,solved,default_solved,False,valid
f338ddc8-f9a8-4744-b41a-39187a428e4c,17,user_shared_fact_recall,d,a,c,error,error,strict_default_error,,valid
94dd239b-538f-456d-8288-9973a0f28d1b,17,idea_suggestion,d,a,a,error,error,strict_default_error,,valid
53a3567c-de36-4e8d-8394-42ac14055b28,17,user_shared_fact_recall,a,b,d,error,error,strict_default_error,,valid
ad77128c-1add-4a9a-a2cb-4298db284720,17,preference_aligned_recommendation,d,a,a,error,error,strict_default_error,,valid
9ac098cd-a109-412a-ad1a-ad90f2f8a6d3,17,scenario_generalization,b,d,d,error,error,strict_default_error,,valid
59eb073a-174e-4115-aa22-b40eb447b1a2,17,preference_update_reason_recall,d,,a,parse_invalid,error,t0_parse_invalid,,invalid
703e0b7b-103f-49fe-ad78-02f9ac6be46e,17,idea_suggestion,c,a,a,error,error,strict_default_error,,valid
84b7867f-531e-44bf-8d44-b5ddff5809d0,17,latest_preference_acknowledgement,c,a,a,error,error,strict_default_error,,valid
06688162-3951-4dad-b5d2-58bc06cad3ff,17,user_shared_fact_recall,a,d,d,error,error,strict_default_error,,valid
f0f1c22f-ab86-4d6f-a017-6cdb7f5e88f4,17,preference_update_reason_recall,d,a,a,error,error,strict_default_error,,valid
1ad2cae4-0111-48b7-8737-48757d5bd73a,17,user_shared_fact_recall,d,a,c,error,error,strict_default_error,,valid
5e856191-b76f-47ec-b5a4-f04893d8a313,17,idea_suggestion,a,d,a,error,solved,loose_default_error,False,valid
ddfcb0a4-e359-48ef-8aa5-ad8114c33e24,17,preference_evolution_tracking,a,a,c,solved,error,loose_default_error,False,valid
d5793edd-353a-4693-97f8-3e62ff136a58,17,preference_evolution_tracking,c,a,c,error,solved,loose_default_error,False,valid
e8a47456-4f95-4230-9a98-0abd824dc3cb,17,preference_evolution_tracking,b,a,b,error,solved,loose_default_error,False,valid
e3f5e3eb-81b1-4095-a268-b8768eacf667,17,preference_evolution_tracking,b,b,c,solved,error,loose_default_error,False,valid
d42599d1-a1b3-4565-9f93-5b100f11da13,18,preference_aligned_recommendation,d,d,d,solved,solved,default_solved,False,valid
aeeb1507-1fed-4d48-82b1-583d9251f07a,18,user_shared_fact_recall,a,a,a,solved,solved,default_solved,True,valid
e294a388-1896-46e0-86bb-38e879989b87,18,preference_aligned_recommendation,b,a,a,error,error,strict_default_error,,valid
34737b01-85e0-4d41-bed6-5845ec2df199,18,idea_suggestion,d,a,a,error,error,strict_default_error,,valid
948ab76b-ba84-4c3b-8683-3d2d9f10283d,18,scenario_generalization,c,a,a,error,error,strict_default_error,,valid
fa985a3e-86fc-4f28-9364-e21597e8017a,18,preference_update_reason_recall,a,b,a,error,solved,loose_default_error,False,valid
3ce11d11-1daf-4765-96da-67f46f612496,18,preference_evolution_tracking,a,a,a,solved,solved,default_solved,False,valid
2d55abab-7e65-448c-9471-8a92eef7434d,18,preference_evolution_tracking,b,b,c,solved,error,loose_default_error,True,valid
acd34913-8363-4059-88c9-f1ff489933b8,18,preference_evolution_tracking,c,c,c,solved,solved,default_solved,False,valid
db54120f-06b7-487d-bff3-ac8f8968a060,18,preference_aligned_recommendation,d,a,d,error,solved,loose_default_error,False,valid
2c85c2a6-07ec-4ab1-92cc-06dc775f4fe8,18,user_shared_fact_recall,d,b,b,error,error,strict_default_error,,valid
db7283be-ad68-479c-8550-a70511133cb9,18,preference_aligned_recommendation,c,a,b,error,error,strict_default_error,,valid
ea7f40eb-ab63-4506-83b0-aa2653b59c6c,18,idea_suggestion,c,d,a,error,error,strict_default_error,,valid
bb3b169c-68f3-4149-a016-643fa7cc8a05,18,scenario_generalization,c,a,a,error,error,strict_default_error,,valid
a9d57942-e8ab-4da3-8d7c-215e6fc4f72c,18,preference_update_reason_recall,b,b,b,solved,solved,default_solved,False,valid
789f0d73-3011-4855-9fae-308b12d9379c,18,preference_evolution_tracking,a,a,a,solved,solved,default_solved,False,valid
4ad48203-acf4-40ff-a51c-32ab8699a875,18,preference_evolution_tracking,b,a,b,error,solved,loose_default_error,False,valid
5192ed85-2542-4790-b36b-3c6ac081289a,18,preference_evolution_tracking,b,b,b,solved,solved,default_solved,False,valid
bb075cda-e99d-407a-aa00-2f35582956af,19,latest_preference_acknowledgement,a,,a,parse_invalid,solved,t0_parse_invalid,False,invalid
edd4d529-a742-4857-a68f-d7629a45cfbe,19,preference_aligned_recommendation,a,a,a,solved,solved,default_solved,False,valid
fc1a78bf-2745-40d8-b6d6-99cb2eb3a688,19,user_shared_fact_recall,b,b,b,solved,solved,default_solved,False,valid
1d0b9872-83cf-46f0-9f3c-9f78d83ea8c1,19,idea_suggestion,c,a,a,error,error,strict_default_error,,valid
986bf2ed-62a8-4009-a2ce-897b9f9617b2,19,user_shared_fact_recall,a,b,d,error,error,strict_default_error,,valid
a3ca851e-aed8-4567-a3aa-a8cfb1434b34,19,preference_aligned_recommendation,b,a,a,error,error,strict_default_error,,valid
7b9b21cf-c225-46ea-8e38-0d827a0152bb,19,idea_suggestion,b,a,a,error,error,strict_default_error,,valid
551f1c93-5edc-4053-8449-e9cf41f5a40a,19,scenario_generalization,c,a,a,error,error,strict_default_error,,valid
7929ddc3-cd4e-4090-8e8c-a3a796de0659,19,user_shared_fact_recall,b,a,b,error,solved,loose_default_error,True,valid
96c59ef8-9667-4acb-960e-7a287ac41276,19,preference_aligned_recommendation,a,c,c,error,error,strict_default_error,,valid
cd8f66f9-1da2-47c0-8a26-4cfbd29fc593,19,preference_update_reason_recall,c,c,c,solved,solved,default_solved,False,valid
27ea48b1-f44c-4681-a0db-a3d8c7a86516,19,preference_evolution_tracking,d,d,d,solved,solved,default_solved,False,valid
ce97ff5a-bf42-4ce7-9d88-a0bebb625119,19,preference_evolution_tracking,c,a,c,error,solved,loose_default_error,False,valid
74932e74-8085-414d-9b7f-5746d4ea2ac9,19,preference_evolution_tracking,b,a,b,error,solved,loose_default_error,False,valid
46d52b93-3dea-4db6-a168-8cd9e2f7e37c,19,preference_evolution_tracking,d,a,d,error,solved,loose_default_error,False,valid
d6d4a4e8-96c4-4b72-bdd3-204b44ec1826,19,latest_preference_acknowledgement,b,,a,parse_invalid,error,t0_parse_invalid,,invalid
41ccce74-d8ca-4a65-8c13-dbfdce953d32,19,preference_aligned_recommendation,d,d,d,solved,solved,default_solved,False,valid
7f7c4177-a11b-4a29-add6-b78ff733799c,19,user_shared_fact_recall,c,c,c,solved,solved,default_solved,False,valid
0178026c-bec6-4728-aae7-612b8b43ec50,19,idea_suggestion,c,a,a,error,error,strict_default_error,,valid
7fa150c3-c80b-446f-9c1e-8d786fda2d35,19,user_shared_fact_recall,a,d,c,error,error,strict_default_error,,valid
28200b70-034f-4c0c-bde7-21754136740d,19,preference_aligned_recommendation,d,a,a,error,error,strict_default_error,,valid
5e576cc9-d661-439a-aa8a-4390e4d17cad,19,idea_suggestion,d,a,a,error,error,strict_default_error,,valid
98072a00-4f4f-4a08-a380-6b6cf46b4774,19,scenario_generalization,a,a,d,solved,error,loose_default_error,False,valid
c1d23911-03b0-4cf0-be14-c433057f42ba,19,user_shared_fact_recall,a,a,d,solved,error,loose_default_error,False,valid
9829acff-ccf7-419f-9564-12e7eb887354,19,scenario_generalization,c,c,a,solved,error,loose_default_error,False,valid
0441a1ba-0d67-47a1-a910-00306910a6e3,19,idea_suggestion,b,a,a,error,error,strict_default_error,,valid
fcfde00b-be10-4c52-922d-85cf7ae9f556,19,preference_update_reason_recall,b,d,d,error,error,strict_default_error,,valid
11102cd9-63fe-4eed-9e76-3416c176bcfa,2,user_shared_fact_recall,c,a,a,error,error,strict_default_error,,valid
e6de60c5-51a2-4d1d-8dd1-1a7342a8ccd9,2,user_shared_fact_recall,d,d,b,solved,error,loose_default_error,False,valid
c0d8eb9c-0a8a-47a0-a2bc-2f6e5724d33a,2,idea_suggestion,a,b,b,error,error,strict_default_error,,valid
14f4861a-612b-462b-9b6b-2d9f0f903be3,2,user_shared_fact_recall,b,a,d,error,error,strict_default_error,,valid
f0147ccb-bc31-4c48-a31b-b93cef0681ba,2,scenario_generalization,d,a,d,error,solved,loose_default_error,False,valid
b28658ae-cd47-42ad-a803-701870a46349,2,scenario_generalization,c,c,c,solved,solved,default_solved,False,valid
9a2412fe-997a-4742-b8bf-7184142febf8,2,preference_update_reason_recall,a,a,a,solved,solved,default_solved,False,valid
c93e738d-6c17-4e45-9a51-23c3b57b1c58,2,preference_update_reason_recall,a,a,a,solved,solved,default_solved,False,valid
6ce5781d-0d4f-44ea-a5dc-bcc92e170023,2,preference_update_reason_recall,b,a,a,error,error,strict_default_error,,valid
f9470ab7-0cf8-41b9-8c28-5e59b56b52cd,2,preference_evolution_tracking,c,b,c,error,solved,loose_default_error,False,valid
18a6e2f5-460f-4fdf-a987-82364fb0ba81,2,preference_evolution_tracking,a,a,c,solved,error,loose_default_error,False,valid
fc1efddc-3e19-41f1-b4a9-1312ed6d9057,2,preference_evolution_tracking,b,a,a,error,error,strict_default_error,,valid
e35caa23-d8d2-47bf-8b2e-38c1f2520491,2,preference_evolution_tracking,b,a,a,error,error,strict_default_error,,valid
5b303337-33a7-45c1-99a0-83ce1b37172c,2,preference_evolution_tracking,c,a,c,error,solved,loose_default_error,False,valid
1856f94d-08f2-427e-b7cb-19705c5bd840,2,user_shared_fact_recall,c,a,a,error,error,strict_default_error,,valid
d7d819ae-248f-4adb-b506-0c647d128940,2,user_shared_fact_recall,b,a,a,error,error,strict_default_error,,valid
ff92b10b-5eaa-4cc7-8a97-2e392059a52a,2,idea_suggestion,a,b,c,error,error,strict_default_error,,valid
e432666f-1c45-4591-9fad-a29a05133577,2,user_shared_fact_recall,b,a,a,error,error,strict_default_error,,valid
e01a1ac3-9a98-4af2-83ef-8336edff80ab,2,scenario_generalization,b,a,b,error,solved,loose_default_error,False,valid
4e673ae2-aedb-4e12-83c9-9cb17e6b2711,2,scenario_generalization,c,a,a,error,error,strict_default_error,,valid
a5bb8751-3354-4c46-b0f4-dad1ea7f6c62,2,preference_update_reason_recall,b,a,b,error,solved,loose_default_error,False,valid
e7c4589a-6e44-499b-b485-77e6cf018933,2,preference_update_reason_recall,a,a,a,solved,solved,default_solved,False,valid
bd3c34d6-052b-497e-a126-a84e5276af9f,2,preference_update_reason_recall,a,a,a,solved,solved,default_solved,False,valid
75e99797-bce8-44c9-a804-eaee941b1dcf,2,preference_evolution_tracking,a,b,a,error,solved,loose_default_error,False,valid
f670ab41-b708-49bb-8201-8ceb79d78b9d,2,preference_evolution_tracking,d,a,d,error,solved,loose_default_error,False,valid
f4fb2664-6d59-4b36-ae63-546e1bbf7ee7,2,preference_evolution_tracking,a,a,a,solved,solved,default_solved,False,valid
fb9e4359-67e5-4024-bb18-16404416ed98,2,preference_evolution_tracking,b,a,a,error,error,strict_default_error,,valid
35a9d1f8-05e5-4a1d-aa1e-1c9615b02f80,2,preference_evolution_tracking,a,a,a,solved,solved,default_solved,False,valid
a50b632b-155c-405b-ba1a-9e43fccf0a8b,4,preference_aligned_recommendation,a,a,a,solved,solved,default_solved,False,valid
bd39c6a3-3ebb-4f12-a9b5-f690ebdf5bca,4,user_shared_fact_recall,a,a,b,solved,error,loose_default_error,False,valid
350e033e-eea9-48ac-ac7b-bad63241ced1,4,idea_suggestion,b,d,d,error,error,strict_default_error,,valid
8dbe465c-85ad-4663-a517-da7b86418cde,4,latest_preference_acknowledgement,c,a,a,error,error,strict_default_error,,valid
085877aa-219d-471e-b604-e251d3249968,4,idea_suggestion,a,c,a,error,solved,loose_default_error,False,valid
d5df0faf-8271-4b11-847a-c634d028139e,4,scenario_generalization,b,b,a,solved,error,loose_default_error,False,valid
127fe595-7428-49a2-acda-69b878ab2c5f,4,idea_suggestion,b,c,a,error,error,strict_default_error,,valid
64e6edb1-2675-4bec-bac5-ac3cffb7a36c,4,preference_update_reason_recall,c,a,a,error,error,strict_default_error,,valid
b608b654-2f32-4271-b4ec-6e5e4e8cf1e2,4,preference_update_reason_recall,b,a,b,error,solved,loose_default_error,False,valid
8b7d1285-8b25-40cd-9ca8-e6347bfe746a,4,preference_evolution_tracking,a,a,a,solved,solved,default_solved,False,valid
fdef7f8c-7f59-49d8-be9b-b6c4222c40e5,4,preference_evolution_tracking,c,a,c,error,solved,loose_default_error,False,valid
a85733de-750e-4457-889a-f9016e01d237,4,preference_evolution_tracking,d,d,d,solved,solved,default_solved,True,valid
1cd2d37b-de1b-4775-a063-d4543d602d3d,4,preference_evolution_tracking,c,a,a,error,error,strict_default_error,,valid
a0462baa-c0c8-4706-8a4e-008d1fca789b,4,preference_aligned_recommendation,a,a,a,solved,solved,default_solved,False,valid
a96a528a-b2c6-4da4-bf79-c606314cc057,4,user_shared_fact_recall,b,b,c,solved,error,loose_default_error,False,valid
73e8d675-06f9-4452-971e-03d837195d01,4,idea_suggestion,a,d,d,error,error,strict_default_error,,valid
91daf2b4-5872-4425-a99a-5d4cb56595ba,4,latest_preference_acknowledgement,a,d,b,error,error,strict_default_error,,valid
32fae586-e53b-4dae-b8d3-d7c8e930ff56,4,idea_suggestion,d,a,a,error,error,strict_default_error,,valid
8c6f3412-d822-4131-9a51-184e6da3f476,4,scenario_generalization,d,a,a,error,error,strict_default_error,,valid
842a2ce2-9f8e-4fb3-af0f-0c4790418892,4,idea_suggestion,a,c,a,error,solved,loose_default_error,False,valid
17fcd044-0c7f-4e2a-8932-59d7c3fbf287,4,preference_update_reason_recall,d,a,c,error,error,strict_default_error,,valid
61443554-5758-40fd-9546-9fb3eec67c64,4,preference_update_reason_recall,b,a,b,error,solved,loose_default_error,False,valid
3bf72ac4-729e-49b0-ac4f-944a5ac1a0c1,4,preference_evolution_tracking,d,a,a,error,error,strict_default_error,,valid
a99dc786-3ffd-4470-b2aa-8b2980486f06,4,preference_evolution_tracking,c,a,c,error,solved,loose_default_error,False,valid
8528894e-b57d-4053-9f5d-e1d9f8bfa419,4,preference_evolution_tracking,c,b,c,error,solved,loose_default_error,False,valid
1fd70246-21b9-4386-adfc-f570216130bf,4,preference_evolution_tracking,a,a,a,solved,solved,default_solved,False,valid
15a4aa2c-5e63-41a9-8ab4-a20db4760781,5,user_shared_fact_recall,a,a,b,solved,error,loose_default_error,False,valid
7f8add19-4847-455b-b8a7-df79a9acd5a5,5,preference_aligned_recommendation,b,a,a,error,error,strict_default_error,,valid
adc105c8-02cd-4e66-88c0-68968035398f,5,idea_suggestion,c,b,a,error,error,strict_default_error,,valid
0ca1e553-4d81-4848-983a-484769b53d0b,5,idea_suggestion,a,c,a,error,solved,loose_default_error,False,valid
74abe13d-d4f9-4b4b-8d9e-94464d08a636,5,latest_preference_acknowledgement,b,a,a,error,error,strict_default_error,,valid
1665b30d-0725-424a-bc49-5f938f42fd6b,5,idea_suggestion,b,a,a,error,error,strict_default_error,,valid
ce8e9ca3-761d-4e57-ba31-43d1398259dc,5,scenario_generalization,c,a,a,error,error,strict_default_error,,valid
89a5b2d8-8c1f-4f31-b71d-cf4f571b7226,5,preference_aligned_recommendation,b,c,d,error,error,strict_default_error,,valid
5154ef9f-5809-4cec-98af-36d6fd9b11a7,5,preference_update_reason_recall,a,a,a,solved,solved,default_solved,False,valid
4ca39433-1e20-41f7-afcc-e5dc7db41d6f,5,preference_update_reason_recall,c,a,a,error,error,strict_default_error,,valid
7b440df1-f316-4e04-9188-c9833b30b8db,5,preference_update_reason_recall,d,d,d,solved,solved,default_solved,False,valid
37eef83c-8772-463f-847a-07d9f0500bbf,5,preference_evolution_tracking,c,c,c,solved,solved,default_solved,False,valid
